date,river_id,station,state,district_lgd_code,district,latitude,longitude,mean_discharge_m3_sec,max_discharge_m3_sec,min_discharge_m3_sec,readings,year,month,day_of_year,discharge_range,discharge_mean_to_max_ratio,discharge_min_to_mean_ratio,mean_discharge_3day,mean_discharge_7day,mean_discharge_14day,mean_discharge_30day,max_discharge_3day,max_discharge_7day,max_discharge_14day,max_discharge_30day,min_discharge_3day,min_discharge_7day,min_discharge_14day,min_discharge_30day,discharge_std_7day,discharge_std_14day,discharge_std_30day,discharge_change,discharge_change_pct,discharge_change_2nd
2026-04-01,287,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.475208333333334,10.04,4.07,96,2026,4,91,5.969999999999999,0.644941069057105,0.6285512049161868,6.475208333333334,6.475208333333334,6.475208333333334,47.60045252309387,10.04,10.04,10.04,234.43,4.07,4.07,4.07,4.07,0.0,0.0,70.69160394894338,-175.7620833333333,-0.9644682585319735,-247.0476041666666
2026-04-02,288,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.526979166666669,14.75,6.51,96,2026,4,92,8.24,0.7136935028248589,0.6184110272217218,8.50109375,8.50109375,8.50109375,47.95313785859172,14.75,14.75,14.75,234.43,4.07,4.07,4.07,4.07,2.86503463206387,2.86503463206387,70.46724742606034,4.051770833333335,0.625735980180818,179.81385416666663
2026-04-03,289,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.693250000000001,11.61,4.87,80,2026,4,93,6.739999999999999,0.6626399655469424,0.6330224547492932,8.231812500000002,8.231812500000002,8.231812500000002,47.8483290350623,14.75,14.75,14.75,234.43,4.07,4.07,4.07,4.07,2.078881645565078,2.078881645565078,70.53634628776928,-2.833729166666668,-0.2691873064249597,-6.885500000000003
2026-04-04,290,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.056708860759494,13.69,5.72,79,2026,4,94,7.97,0.5885105084557702,0.7099673202614378,8.758979342475387,8.188036590189874,8.188036590189874,47.71559286246144,14.75,14.75,14.75,234.43,4.87,4.07,4.07,4.07,1.6996562158165185,1.6996562158165185,70.62248845201863,0.3634588607594935,0.04724386452532969,3.1971880274261615
2026-04-05,291,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,12.060752688172045,17.99,8.09,93,2026,4,95,9.899999999999999,0.6704142683808808,0.6707707395355056,9.270237182977182,8.962579809786309,8.962579809786309,48.285994506990214,17.99,17.99,17.99,234.43,4.87,4.07,4.07,4.07,2.2729297028475925,2.2729297028475925,70.2641078222266,4.00404382741255,0.4969825640485035,3.6405849666530568
2026-04-06,292,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.075,11.94,5.77,94,2026,4,96,6.17,0.6762981574539363,0.7145510835913312,9.39748718297718,8.81464984148859,8.81464984148859,43.259620193616435,17.99,17.99,17.99,234.43,5.72,4.07,4.07,4.07,2.0650102179875187,2.0650102179875187,66.5872978638429,-3.9857526881720453,-0.33047296393705716,-7.989796515584596
2026-04-08,293,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,139.73697916666666,186.27,96.39,96,2026,4,98,89.88000000000001,0.7501851031656555,0.6897959335805737,73.90598958333332,31.02494498037748,27.517839745085457,27.517839745085457,186.27,186.27,186.27,186.27,5.77,4.87,4.07,4.07,53.285497847768966,49.51988230994073,49.51988230994075,131.66197916666667,16.304889060887515,135.64773185483872
2026-04-09,294,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,233.50192307692308,282.81,175.14,52,2026,4,99,107.67000000000002,0.8256494575047667,0.7500580624438935,186.61945112179487,68.18743563208687,53.26585016156516,53.265850161565155,282.81,282.81,282.81,282.81,96.39,4.87,4.07,4.07,96.42321006106525,86.05569187346275,86.05569187346275,93.76494391025642,0.6710102398765998,-37.89703525641025
2026-05-01,295,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.441666666666666,9.59,4.24,96,2026,5,121,5.35,0.6717066388599235,0.6582147477360932,6.441666666666666,6.441666666666666,6.441666666666666,53.26165745323183,9.59,9.59,9.59,282.81,4.24,4.24,4.24,4.24,0.0,0.0,86.05829800064784,-227.06025641025641,-0.972412789660218,-320.82520032051286
2026-05-02,296,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.570208333333332,17.51,6.14,96,2026,5,122,11.370000000000001,0.6036669522177802,0.580877860338609,8.505937499999998,8.505937499999998,8.505937499999998,53.26706109906516,17.51,17.51,17.51,282.81,4.24,4.24,4.24,4.24,2.9193198089112107,2.9193198089112107,86.0552326370219,4.128541666666665,0.6409120310478653,231.1887980769231
2026-05-03,297,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.141282051282051,9.56,4.85,78,2026,5,123,4.710000000000001,0.7469960304688338,0.6791497612293993,8.05105235042735,8.05105235042735,8.05105235042735,53.19806510547541,17.51,17.51,17.51,282.81,4.24,4.24,4.24,4.24,2.209519307735483,2.209519307735483,86.09720304116264,-3.4289262820512807,-0.32439533582683544,-7.557467948717946
2026-05-04,298,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.979130434782609,13.28,4.62,69,2026,5,124,8.66,0.5255369303300157,0.6619735858460005,8.23020693979933,7.783071871516165,7.783071871516165,53.0633678022283,17.51,17.51,17.51,282.81,4.62,4.24,4.24,4.24,1.881994827077676,1.881994827077676,86.17871906032727,-0.16215161649944232,-0.022706233325475722,3.2667746655518384
2026-05-05,299,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.964736842105264,16.46,7.09,95,2026,5,125,9.370000000000001,0.6661444010999552,0.6466183458935343,8.361716442723308,8.419404865633984,8.419404865633984,52.92636582146996,16.46,17.51,17.51,282.81,4.62,4.24,4.24,4.24,2.163568070081248,2.163568070081248,86.25405287234338,3.9856064073226554,0.5710749275381328,4.147758023822098
2026-05-06,300,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.447111111111113,15.43,6.61,90,2026,5,126,8.82,0.6122560668250884,0.6996847948814452,9.130326129332994,8.590689239880172,8.590689239880172,53.09787971035884,16.46,17.51,17.51,282.81,4.62,4.24,4.24,4.24,1.9801140008255904,1.9801140008255904,86.1534318165142,-1.5176257309941512,-0.13840968122156616,-5.503232138316807
2026-05-08,301,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,152.89260416666667,198.62,117.64,96,2026,5,128,80.98,0.7697744646393448,0.7694289769030412,81.16985763888889,32.999178823213505,29.205248515135388,54.74233283535885,198.62,198.62,198.62,282.81,6.61,4.62,4.24,4.24,58.75947996427559,54.570942405318874,88.14591503573342,143.44549305555557,15.18405905979488,144.96311878654973
2026-06-01,302,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.658124999999999,10.26,4.22,96,2026,6,152,6.04,0.6489400584795321,0.6338120717168872,6.658124999999999,6.658124999999999,6.658124999999999,32.34716493432462,10.26,10.26,10.26,198.62,4.22,4.22,4.22,4.22,0.0,0.0,59.078971038727836,-146.23447916666666,-0.95645227552837,-289.6799722222222
2026-06-02,303,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.607604166666668,16.51,5.98,96,2026,6,153,10.530000000000001,0.6424957096709065,0.5637465261752084,8.632864583333333,8.632864583333333,8.632864583333333,32.92488528688872,16.51,16.51,16.51,198.62,4.22,4.22,4.22,4.22,2.7927035009049965,2.7927035009049965,58.79947874020083,3.949479166666669,0.5931818892956604,150.18395833333332
2026-06-03,304,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.969333333333334,9.54,4.65,75,2026,6,154,4.889999999999999,0.7305380852550666,0.6672087239334226,8.078354166666667,8.078354166666667,8.078354166666667,32.923252436647175,16.51,16.51,16.51,198.62,4.22,4.22,4.22,4.22,2.1959148044856005,2.1959148044856005,58.80034348023415,-3.6382708333333342,-0.34298704742077724,-7.587750000000003
2026-06-04,305,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.08547619047619,14.54,5.53,84,2026,6,155,9.009999999999998,0.6936366018209209,0.5483132274133007,9.220804563492065,8.580134672619048,8.580134672619048,32.776708994709,16.51,16.51,16.51,198.62,4.65,4.22,4.22,4.22,2.0547090443632148,2.0547090443632148,58.867071837895516,3.1161428571428553,0.4471220858728029,6.75441369047619
2026-06-05,306,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.53621052631579,16.39,7.32,95,2026,6,156,9.07,0.6428438393115186,0.6947469378783944,9.197006683375106,8.971349843358396,8.971349843358396,32.95822556390977,16.39,16.51,16.51,198.62,4.65,4.22,4.22,4.22,1.982830928703727,1.982830928703727,58.782365857394026,0.4507343358396003,0.04469142828032591,-2.665408521303255
2026-06-06,307,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.051318681318682,14.82,5.29,91,2026,6,157,9.530000000000001,0.5432738651362133,0.6570352273192569,9.557668466036887,8.818011316351777,8.818011316351777,29.400096009253904,16.39,16.51,16.51,198.62,5.29,4.22,4.22,4.22,1.8128350770675818,1.8128350770675818,54.48021764507228,-2.484891844997108,-0.23584303282387087,-2.9356261808367083
2026-06-07,308,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,32.00282608695652,38.16,20.92,46,2026,6,158,17.239999999999995,0.8386484823625923,0.6536922690251542,16.863451764863665,12.130127712152454,12.130127712152454,12.130127712152454,38.16,38.16,38.16,38.16,5.29,4.22,4.22,4.22,8.917928439340264,8.917928439340264,8.91792843934026,23.951507405637834,2.9748552198302685,26.436399250634942
2026-06-08,309,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,230.95936842105263,298.38,172.54,95,2026,6,159,125.84,0.7740444011698259,0.7470578101229015,90.33783772977596,44.173162486588545,39.48378280076498,39.48378280076498,298.38,298.38,298.38,298.38,5.29,4.65,4.22,4.22,82.81120890169105,77.80711838668263,77.80711838668263,198.95654233409613,6.216842906107764,175.0050349284583
2026-07-01,310,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.635368421052632,10.22,3.79,95,2026,7,182,6.430000000000001,0.6492532701617056,0.5711815470524779,6.635368421052632,6.635368421052632,6.635368421052632,39.48093822839655,10.22,10.22,10.22,298.38,3.79,3.79,3.79,3.79,0.0,0.0,77.80849031339736,-224.324,-0.9712704080097935,-423.28054233409614
2026-07-02,311,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.351666666666668,16.67,6.18,96,2026,7,183,10.490000000000002,0.6209758048390323,0.5970053131540813,8.49351754385965,8.49351754385965,8.49351754385965,39.44894604089655,16.67,16.67,16.67,298.38,3.79,3.79,3.79,3.79,2.6278196903853557,2.6278196903853557,77.8221094253028,3.7162982456140368,0.5600741375298774,228.04029824561405
2026-07-03,312,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.030405405405405,10.62,5.02,74,2026,7,184,5.6,0.6619967425052171,0.7140413262854396,8.005813497708235,8.005813497708235,8.005813497708235,39.45658004990556,16.67,16.67,16.67,298.38,3.79,3.79,3.79,3.79,2.0411476851237094,2.0411476851237094,77.81847106926254,-3.321261261261263,-0.3208431422889644,-7.0375595068753
2026-07-04,313,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.045128205128204,15.44,4.6,78,2026,7,185,10.84,0.5858243656171117,0.5085610613448237,8.80906675906676,8.265642174563228,8.265642174563228,39.326536551737064,16.67,16.67,16.67,298.38,4.6,3.79,3.79,3.79,1.745728027764381,1.745728027764381,77.87541373226308,2.014722799722799,0.2865727768947375,5.335984060984062
2026-07-05,314,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.6846875,14.4,5.46,96,2026,7,186,8.940000000000001,0.6031032986111111,0.6286927422546867,8.253407036844537,8.349451239650582,8.349451239650582,39.095096173447594,15.44,16.67,16.67,298.38,4.6,3.79,3.79,3.79,1.5234154250058218,1.5234154250058218,77.97588635622078,-0.3604407051282035,-0.03984915381562515,-2.3751635048510025
2026-07-06,315,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.627619047619047,13.64,4.97,84,2026,7,187,8.670000000000002,0.5592096075967042,0.6515794730927706,8.452478250915751,8.229145874311993,8.229145874311993,39.04213371923513,15.44,16.67,16.67,298.38,4.6,3.79,3.79,3.79,1.3940860559133512,1.3940860559133512,78.00012410867333,-1.0570684523809541,-0.12171634873228931,-0.6966277472527507
2026-07-07,316,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,26.691875,33.49,21.98,96,2026,7,188,11.510000000000002,0.7970103015825619,0.8234715620390101,14.334727182539686,10.866678606553137,10.866678606553137,38.37826483336557,33.49,33.49,33.49,298.38,4.97,3.79,3.79,3.79,7.093350102143607,7.093350102143607,78.09114344340416,19.064255952380954,2.4993718004744667,20.121324404761907
2026-07-08,317,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,167.17958333333334,228.47,133.04,96,2026,7,189,95.43,0.7317353846602763,0.7957909533410927,67.16635912698413,33.80156645116467,30.405791697400662,30.40579169740066,228.47,228.47,228.47,228.47,4.97,4.6,3.79,3.79,59.21099324893515,55.6537796882752,55.6537796882752,140.48770833333333,5.2633135863753795,121.42345238095237
2026-07-09,318,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,229.45197916666663,244.5,214.83,96,2026,7,190,29.669999999999987,0.9384539025221539,0.9362743384486316,141.1078125,65.1016110940218,52.52203474954133,52.52203474954133,244.5,244.5,244.5,244.5,21.98,4.6,3.79,3.79,93.01163633517581,84.33462607413654,84.33462607413654,62.27239583333329,0.37248804304752103,-78.21531250000004
2026-08-01,319,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.843333333333334,10.37,4.49,96,2026,8,213,5.879999999999999,0.6599164255866282,0.6561130053580126,6.843333333333334,6.843333333333334,6.843333333333334,57.819326373935745,10.37,10.37,10.37,244.5,4.49,4.49,4.49,4.49,0.0,0.0,88.54116114970668,-222.6086458333333,-0.9701753135528086,-284.8810416666666
2026-08-02,320,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.0528125,15.02,6.02,96,2026,8,214,9.0,0.6692951065246339,0.5988373900338835,8.448072916666668,8.448072916666668,8.448072916666668,58.19712726076007,15.02,15.02,15.02,244.5,4.49,4.49,4.49,4.49,2.2694444828269487,2.2694444828269487,88.29960686743813,3.209479166666666,0.4689935460301997,225.81812499999995
2026-08-03,321,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.879859154929578,9.98,4.49,71,2026,8,215,5.49,0.6893646447825228,0.65262963948656,7.925334996087638,7.925334996087638,7.925334996087638,57.92646862948524,15.02,15.02,15.02,244.5,4.49,4.49,4.49,4.49,1.8425400758601433,1.8425400758601433,88.47493669035175,-3.1729533450704217,-0.3156284219038624,-6.382432511737088
2026-08-04,322,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,11.83282608695652,18.0,6.81,92,2026,8,216,11.190000000000001,0.65737922705314,0.5755176278223807,9.588499247295365,8.902207768804857,8.902207768804857,58.31998595285481,18.0,18.0,18.0,244.5,4.49,4.49,4.49,4.49,2.4658516332237133,2.4658516332237133,88.23129747875849,4.952966932026941,0.7199227223246316,8.125920277097363
2026-08-05,323,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.456000000000001,14.46,5.13,95,2026,8,217,9.330000000000002,0.5847856154910097,0.606669820245979,9.056228413962033,8.812966215043886,8.812966215043886,58.42353357190242,18.0,18.0,18.0,244.5,4.49,4.49,4.49,4.49,2.144793342583943,2.144793342583943,88.16376664178705,-3.376826086956518,-0.2853778177876575,-8.329793018983459
2026-08-06,324,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.245531914893617,11.31,6.17,47,2026,8,218,5.140000000000001,0.7290479146678706,0.7482840480982609,9.511452667283379,8.718393831685509,8.718393831685509,56.11774068626413,18.0,18.0,18.0,244.5,5.13,4.49,4.49,4.49,1.9322976996514867,1.9322976996514867,89.34551590569828,-0.2104680851063847,-0.024889792467642446,3.166358001850133
2026-08-07,325,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,22.88223404255319,30.35,18.98,94,2026,8,219,11.370000000000001,0.7539451084861017,0.8294644642085053,13.194588652482269,10.741799576095177,10.741799576095177,38.080572024916606,30.35,30.35,30.35,244.5,5.13,4.49,4.49,4.49,5.63654808480353,5.63654808480353,77.50161184530874,14.636702127659573,1.7751070857201836,14.847170212765958
2026-08-08,326,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,117.9002105263158,136.89,102.87,95,2026,8,220,34.01999999999998,0.8612770145833576,0.8725175259720084,49.67599216125421,26.607067746521246,24.136600944872754,24.136600944872754,136.89,136.89,136.89,136.89,6.17,4.49,4.49,4.49,40.61281387560557,38.24392286658689,38.24392286658686,95.01797648376261,4.152478132469995,80.38127435610303
2026-08-09,327,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,220.81315789473683,229.31,210.55,19,2026,8,221,18.75999999999999,0.9629460463771176,0.9535210764041999,120.53186748786861,56.71568851719793,45.98955171707988,45.98955171707988,229.31,229.31,229.31,229.31,18.98,4.49,4.49,4.49,82.65658138372929,74.68424230565532,74.6842423056553,102.91294736842103,0.8728817947738137,7.89497088465842
2026-09-01,328,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.810842105263157,10.08,5.02,95,2026,9,244,5.0600000000000005,0.6756787802840434,0.7370601054046952,6.810842105263157,6.810842105263157,6.810842105263157,50.477582715706085,10.08,10.08,10.08,229.31,5.02,5.02,5.02,4.49,0.0,0.0,78.53283631681383,-214.00231578947367,-0.9691556328880097,-316.9152631578947
2026-09-02,329,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.627604166666666,11.71,6.45,96,2026,9,245,5.260000000000001,0.8221694420723028,0.6699486069786313,8.219223135964912,8.219223135964912,8.219223135964912,50.82105084217322,11.71,11.71,11.71,229.31,5.02,5.02,5.02,5.02,1.9917515546074194,1.9917515546074194,78.32064145429736,2.8167620614035087,0.41357030714701537,216.8190778508772
2026-09-03,330,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.708108108108108,9.19,4.68,74,2026,9,246,4.51,0.7299355939181837,0.6976631748589847,7.715518126679311,7.715518126679311,7.715518126679311,50.18046109481717,11.71,11.71,11.71,229.31,4.68,4.68,4.68,4.68,1.656711603381457,1.656711603381457,78.70509817394158,-2.9194960585585576,-0.30324221976913346,-5.736258119962066
2026-09-04,331,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,14.6015625,21.51,10.42,96,2026,9,247,11.090000000000002,0.6788267085076708,0.7136222578919208,10.312424924924926,9.437029220009483,9.437029220009483,50.948656407317166,21.51,21.51,21.51,229.31,4.68,4.68,4.68,4.68,3.6992157730643243,3.6992157730643243,78.26845170788863,7.893454391891892,1.1767035153102334,10.81295045045045
2026-09-05,332,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.001609195402299,12.88,4.72,87,2026,9,248,8.16,0.5436031984007996,0.6741307417014151,9.437093267836802,8.949945215088047,8.949945215088047,50.79316606738075,21.51,21.51,21.51,229.31,4.68,4.68,4.68,4.68,3.3836965202301235,3.3836965202301235,78.36658036662878,-7.599953304597701,-0.5204890438675793,-15.493407696489593
2026-09-06,333,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.080571428571428,10.67,5.5,35,2026,9,249,5.17,0.7573169098942294,0.680644933173043,9.894581041324576,8.805049584001944,8.805049584001944,48.94295824063303,21.51,21.51,21.51,229.31,4.72,4.68,4.68,4.68,3.0472102284320646,3.0472102284320646,79.2889885083875,1.078962233169129,0.15410203612587292,8.67891553776683
2026-09-07,334,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,128.86797752808988,206.78,29.63,89,2026,9,250,177.15,0.6232129680244215,0.22992523486714475,47.98338605068787,25.956896433157365,25.956896433157365,50.3139291158548,206.78,206.78,206.78,229.31,4.72,4.68,4.68,4.68,45.464699062441795,45.464699062441795,80.73331359390782,120.78740609951845,14.947879264136716,119.70844386634931
2026-09-08,335,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,98.67947916666668,107.34,88.95,96,2026,9,251,18.39,0.9193169290727286,0.9014032172764727,78.54267604110933,39.08098744192929,35.04721927484603,35.04721927484603,206.78,206.78,206.78,206.78,5.5,4.68,4.68,4.68,51.83072360175657,49.32361858109513,49.323618581095076,-30.1884983614232,-0.23425911495229979,-150.97590446094165
2026-09-09,336,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,159.050625,189.55,134.77,96,2026,9,252,54.78,0.8390958849907676,0.8473402729476858,128.86602723158552,60.42713327526263,48.8253754665298,48.8253754665298,206.78,206.78,206.78,206.78,29.63,4.68,4.68,4.68,66.40048946905424,61.94558276078762,61.94558276078759,60.371145833333316,0.6117902763893621,90.55964419475652
2026-10-01,337,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.6325,10.25,4.52,96,2026,10,274,5.73,0.6470731707317073,0.6814926498303806,6.6325,6.6325,6.6325,48.805559677056124,10.25,10.25,10.25,206.78,4.52,4.52,4.52,4.52,0.0,0.0,61.96072947961492,-152.418125,-0.958299440822694,-212.78927083333332
2026-10-02,338,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.861894736842103,16.17,5.78,95,2026,10,275,10.39,0.6098883572567781,0.5860942703441211,8.247197368421052,8.247197368421052,8.247197368421052,48.831591962631165,16.17,16.17,16.17,206.78,4.52,4.52,4.52,4.52,2.2835269175491972,2.2835269175491972,61.94225811496819,3.229394736842103,0.48690459658380747,155.6475197368421
2026-10-03,339,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.434444444444445,7.46,4.71,72,2026,10,276,2.75,0.8625260649389336,0.7319979278190295,7.642946393762183,7.642946393762183,7.642946393762183,48.801184888890766,16.17,16.17,16.17,206.78,4.52,4.52,4.52,4.52,1.9242155057878647,1.9242155057878647,61.965583822167126,-3.4274502923976584,-0.3475448059279498,-6.656845029239761
2026-10-04,340,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,11.534375,16.19,7.03,96,2026,10,277,9.16,0.7124382334774552,0.6094825250609591,9.276904727095516,8.615803545321636,8.615803545321636,48.46038627777965,16.19,16.19,16.19,206.78,4.71,4.52,4.52,4.52,2.5008413966445637,2.5008413966445637,62.18523164896967,5.099930555555556,0.7925984285960974,8.527380847953214
2026-10-05,341,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.301964285714286,8.22,4.57,56,2026,10,278,3.6500000000000004,0.7666623218630517,0.7251707234139015,8.090261243386244,8.153035693400167,8.153035693400167,48.38264795448098,16.19,16.19,16.19,206.78,4.57,4.52,4.52,4.52,2.4002971049931316,2.4002971049931316,62.24394773827489,-5.232410714285715,-0.45363625807949837,-10.33234126984127
2026-10-06,342,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.0725,14.04,5.16,48,2026,10,279,8.879999999999999,0.5749643874643875,0.6392071848869619,8.636279761904762,8.139613077833472,8.139613077833472,48.38175112908416,16.19,16.19,16.19,206.78,4.57,4.52,4.52,4.52,2.147142741748353,2.147142741748353,62.2446010599855,1.7705357142857139,0.2809498172338556,7.002946428571429
2026-10-07,343,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,90.48520833333332,128.07,65.99,96,2026,10,280,62.08,0.7065293068894614,0.7292904687460429,34.9532242063492,19.903269542904876,19.903269542904876,44.11699899633342,128.07,128.07,128.07,189.55,4.57,4.52,4.52,4.52,31.185367492229155,31.185367492229155,57.146848514099844,82.41270833333331,10.209068855166716,80.6421726190476
2026-10-08,344,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,96.51697916666666,110.03,88.91,96,2026,10,281,21.120000000000005,0.877187850283256,0.9211850678259331,65.02489583333333,32.74390942385726,29.479983245875104,43.876721218555645,128.07,128.07,128.07,189.55,5.16,4.57,4.52,4.52,41.58231960809658,39.58916845602581,56.89274167190251,6.03177083333334,0.06666029668753426,-76.38093749999997
2026-11-01,345,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.6515625,11.6,4.99,96,2026,11,305,6.609999999999999,0.6596174568965517,0.6521543802327956,7.6515625,7.6515625,7.6515625,32.42814767573696,11.6,11.6,11.6,128.07,4.99,4.99,4.99,4.57,0.0,0.0,41.79289645298334,-88.86541666666666,-0.9207231456468691,-94.8971875
2026-11-02,346,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.392421052631578,13.17,6.03,95,2026,11,306,7.14,0.7131678855452982,0.6420069933204825,8.521991776315788,8.521991776315788,8.521991776315788,32.85071576262083,13.17,13.17,13.17,128.07,4.99,4.99,4.99,4.57,1.2309728876523875,1.2309728876523875,41.50019941807568,1.740858552631578,0.22751673957202567,90.60627521929824
2026-11-03,347,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.898205128205127,11.08,4.59,78,2026,11,307,6.49,0.6225816902712209,0.6653904768984872,7.980729560278903,7.980729560278903,7.980729560278903,32.188405780935845,13.17,13.17,13.17,128.07,4.59,4.59,4.59,4.57,1.2792738114239322,1.2792738114239322,41.931839838756396,-2.4942159244264506,-0.2655562299059856,-4.235074477058029
2026-11-04,348,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.74625,15.11,6.11,96,2026,11,308,9.0,0.6450198544010589,0.6269077850455304,8.678958726945568,8.422109670209176,8.422109670209176,32.68044659726238,15.11,15.11,15.11,128.07,4.59,4.59,4.59,4.59,1.367586656181241,1.367586656181241,41.59631980362856,2.8480448717948725,0.412867524067948,5.342260796221323
2026-11-05,349,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.419636363636363,9.92,4.79,55,2026,11,309,5.13,0.6471407624633431,0.746148181715192,7.688030497280497,8.021615008894614,8.021615008894614,32.444323220639,15.11,15.11,15.11,128.07,4.59,4.59,4.59,4.59,1.4848231596156736,1.4848231596156736,41.76364400984093,-3.3266136363636365,-0.3413224200450057,-6.174658508158509
2026-11-06,350,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.484516129032258,11.81,5.13,62,2026,11,310,6.680000000000001,0.718417961814755,0.6046308265531138,8.216800830889541,8.098765195584221,8.098765195584221,20.72993862002457,15.11,15.11,15.11,110.03,4.79,4.59,4.59,4.59,1.341444281400575,1.341444281400575,33.441371909379384,2.0648797653958946,0.32165058087904774,5.391493401759531
2026-11-07,351,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,115.94747368421052,183.21,63.5,95,2026,11,311,119.71000000000001,0.6328665121129333,0.5476617815144971,43.61720872562638,23.50572355110226,23.50572355110226,23.50572355110226,183.21,183.21,183.21,183.21,4.79,4.59,4.59,4.59,40.7813697785409,40.7813697785409,40.78136977854082,107.46295755517826,12.66577326519096,105.39807778978236
2026-11-08,352,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,94.00833333333333,101.71,88.24,96,2026,11,312,13.469999999999999,0.924278176514928,0.9386401914723872,72.8134410488587,35.84240509872131,32.318549773881145,32.318549773881145,183.21,183.21,183.21,183.21,5.13,4.59,4.59,4.59,47.66659960654532,45.24222342636339,45.242223426363324,-21.939140350877196,-0.1892161998339842,-129.40209790605547
